,model_name,vector_name,dataset,embed_model,fm,prec,rec,fold,ds_size
3,MLP,SimAndEmb,D-Y(V2),RDGCN,0.9864360531007946,0.9970231580790614,0.9760714285714286,5,100K
45,RF,OnlyEmb,D-Y(V2),RDGCN,0.9677579328904091,0.9885278386149972,0.9478428571428572,5,100K
48,RF,SimAndEmb,D-Y(V2),RDGCN,0.9903791411131369,0.9993019298730385,0.9816142857142856,5,100K
0,MLP,OnlyEmb,D-Y(V2),MultiKE,0.9543974425693256,0.995008525809952,0.9169714285714284,5,100K
3,MLP,SimAndEmb,D-Y(V2),MultiKE,0.9958791701006916,0.9992090314230244,0.9925714285714284,5,100K
45,RF,OnlyEmb,D-Y(V2),MultiKE,0.978396060246594,0.9848035313698532,0.9720714285714286,5,100K
48,RF,SimAndEmb,D-Y(V2),MultiKE,0.9937420518310426,0.9996097307141928,0.9879428571428572,5,100K
0,MLP,OnlyEmb,EN-DE(V1),BootEA,0.8978840267231136,0.9994919500359138,0.8150285714285714,1,100K
3,MLP,SimAndEmb,EN-DE(V1),BootEA,0.9442718856488044,0.9997126620266904,0.8946571428571428,1,100K
45,RF,OnlyEmb,EN-DE(V1),BootEA,0.8560318277250857,0.9996947089240398,0.7484714285714286,1,100K
48,RF,SimAndEmb,EN-DE(V1),BootEA,0.91373826700799,0.9997453742997792,0.8413571428571428,1,100K
0,MLP,OnlyEmb,EN-DE(V1),RDGCN,0.8930755480289773,0.9896955584903038,0.8136428571428571,1,100K
3,MLP,SimAndEmb,EN-DE(V1),RDGCN,0.9547723042469096,0.9926755177252472,0.9196571428571428,1,100K
45,RF,OnlyEmb,EN-DE(V1),RDGCN,0.9053473697266624,0.9897623648259264,0.8342,1,100K
48,RF,SimAndEmb,EN-DE(V1),RDGCN,0.9527166283341796,0.9980599536892172,0.9113142857142856,1,100K
0,MLP,OnlyEmb,EN-DE(V1),MultiKE,0.964326062396802,0.9778949532929909,0.9511285714285714,1,100K
3,MLP,SimAndEmb,EN-DE(V1),MultiKE,0.9831254056392874,0.992645988058832,0.9737857142857144,1,100K
45,RF,OnlyEmb,EN-DE(V1),MultiKE,0.9473061847166768,0.9685219182375856,0.927,1,100K
48,RF,SimAndEmb,EN-DE(V1),MultiKE,0.974711140178766,0.9919390622688952,0.9580714285714286,1,100K
0,MLP,OnlyEmb,EN-DE(V1),BootEA,0.9001570598397991,0.9995291245204048,0.8187571428571429,2,100K
3,MLP,SimAndEmb,EN-DE(V1),BootEA,0.9570099860746014,0.99953334266648,0.9179571428571428,2,100K
45,RF,OnlyEmb,EN-DE(V1),BootEA,0.8551691437353869,0.9996368640342496,0.7471857142857142,2,100K
48,RF,SimAndEmb,EN-DE(V1),BootEA,0.9220821209182024,0.9997663005375088,0.8556,2,100K
0,MLP,OnlyEmb,EN-DE(V1),RDGCN,0.8632875475591667,0.9906023383158208,0.7649714285714285,2,100K
3,MLP,SimAndEmb,EN-DE(V1),RDGCN,0.9423199418478302,0.9910155572718818,0.8981857142857143,2,100K
45,RF,OnlyEmb,EN-DE(V1),RDGCN,0.8869592724396994,0.9934100974313552,0.8011142857142857,2,100K
48,RF,SimAndEmb,EN-DE(V1),RDGCN,0.9470016146596072,0.9983215897395298,0.9007,2,100K
0,MLP,OnlyEmb,EN-DE(V1),MultiKE,0.957672772048638,0.9833526498788324,0.9333,2,100K
3,MLP,SimAndEmb,EN-DE(V1),MultiKE,0.9817224444331932,0.994256999282125,0.9695,2,100K
45,RF,OnlyEmb,EN-DE(V1),MultiKE,0.9465564094322532,0.9685463134605036,0.9255428571428572,2,100K
48,RF,SimAndEmb,EN-DE(V1),MultiKE,0.9734464345472801,0.9917874825817544,0.9557714285714286,2,100K
0,MLP,OnlyEmb,EN-DE(V1),BootEA,0.9036071014810408,0.9994631848722032,0.8245285714285714,3,100K
3,MLP,SimAndEmb,EN-DE(V1),BootEA,0.9455016454180566,0.9997611198700492,0.8968285714285714,3,100K
45,RF,OnlyEmb,EN-DE(V1),BootEA,0.8600201901784551,0.999753937007874,0.7545571428571428,3,100K
48,RF,SimAndEmb,EN-DE(V1),BootEA,0.921803411234744,0.9998329574876806,0.8550714285714286,3,100K
0,MLP,OnlyEmb,EN-DE(V1),RDGCN,0.8768437634254619,0.9894602650195712,0.7872428571428571,3,100K
3,MLP,SimAndEmb,EN-DE(V1),RDGCN,0.9523512137095276,0.9929152778854352,0.9149714285714284,3,100K
45,RF,OnlyEmb,EN-DE(V1),RDGCN,0.9000725751699273,0.9918476858779216,0.8238428571428571,3,100K
48,RF,SimAndEmb,EN-DE(V1),RDGCN,0.950374679033695,0.9983485632500276,0.9068,3,100K
0,MLP,OnlyEmb,EN-DE(V1),MultiKE,0.9592775401265036,0.9825930641899484,0.9370428571428572,3,100K
3,MLP,SimAndEmb,EN-DE(V1),MultiKE,0.981891784436332,0.9938538084436964,0.9702142857142856,3,100K
45,RF,OnlyEmb,EN-DE(V1),MultiKE,0.9451638361930372,0.9674765124768115,0.9238571428571428,3,100K
48,RF,SimAndEmb,EN-DE(V1),MultiKE,0.975047121937074,0.9898292611127464,0.9607,3,100K
0,MLP,OnlyEmb,EN-DE(V1),BootEA,0.8994688207191351,0.9994935736239172,0.8176428571428571,4,100K
3,MLP,SimAndEmb,EN-DE(V1),BootEA,0.9432441610383729,0.9997120691034151,0.8928142857142857,4,100K
45,RF,OnlyEmb,EN-DE(V1),BootEA,0.8616532674345821,0.9996604862591244,0.7571285714285715,4,100K
48,RF,SimAndEmb,EN-DE(V1),BootEA,0.9215900689995072,0.9996825715049452,0.8548142857142857,4,100K
0,MLP,OnlyEmb,EN-DE(V1),RDGCN,0.8924879177940785,0.9859867989079724,0.8151857142857143,4,100K
3,MLP,SimAndEmb,EN-DE(V1),RDGCN,0.9498907751608548,0.993388120448485,0.9100428571428572,4,100K
45,RF,OnlyEmb,EN-DE(V1),RDGCN,0.8931094365123643,0.9924555980510296,0.8118428571428571,4,100K
48,RF,SimAndEmb,EN-DE(V1),RDGCN,0.9489870893250762,0.9985641705323614,0.9041,4,100K
0,MLP,OnlyEmb,EN-DE(V1),MultiKE,0.9538420785413126,0.9834908881234542,0.9259285714285714,4,100K
3,MLP,SimAndEmb,EN-DE(V1),MultiKE,0.9830650219527493,0.9923151935028454,0.9739857142857142,4,100K
45,RF,OnlyEmb,EN-DE(V1),MultiKE,0.9467434906279628,0.9671285948442856,0.9272,4,100K
48,RF,SimAndEmb,EN-DE(V1),MultiKE,0.9741252295342544,0.990085424689063,0.9586714285714286,4,100K
0,MLP,OnlyEmb,EN-DE(V1),BootEA,0.9033061345946032,0.9995667394544384,0.8239571428571428,5,100K
3,MLP,SimAndEmb,EN-DE(V1),BootEA,0.952259107130833,0.9996858260418794,0.9091285714285714,5,100K
45,RF,OnlyEmb,EN-DE(V1),BootEA,0.8615214510451136,0.9996792513348804,0.7569142857142858,5,100K
48,RF,SimAndEmb,EN-DE(V1),BootEA,0.9219683439058938,0.9997328703085347,0.8554285714285714,5,100K
0,MLP,OnlyEmb,EN-DE(V1),RDGCN,0.8360778875599468,0.990146434925414,0.7235,5,100K
3,MLP,SimAndEmb,EN-DE(V1),RDGCN,0.9456805841602696,0.9938764266036992,0.9019428571428572,5,100K
45,RF,OnlyEmb,EN-DE(V1),RDGCN,0.8670984602231023,0.9957761351636748,0.7678714285714285,5,100K
48,RF,SimAndEmb,EN-DE(V1),RDGCN,0.9401582666323706,0.9992602360811812,0.8876571428571428,5,100K
0,MLP,OnlyEmb,EN-DE(V1),MultiKE,0.9448215736097348,0.9874924066603324,0.9056857142857144,5,100K
3,MLP,SimAndEmb,EN-DE(V1),MultiKE,0.985079349100087,0.9917184265010353,0.9785285714285714,5,100K
45,RF,OnlyEmb,EN-DE(V1),MultiKE,0.9477219902802976,0.9671212098680982,0.9290857142857144,5,100K
48,RF,SimAndEmb,EN-DE(V1),MultiKE,0.974125340599455,0.9912310536044362,0.9576,5,100K
0,MLP,OnlyEmb,EN-DE(V2),BootEA,0.9371190904468072,0.9996599575756594,0.8819428571428571,1,100K
3,MLP,SimAndEmb,EN-DE(V2),BootEA,0.966311546213648,0.9999236023041546,0.9348857142857144,1,100K
45,RF,OnlyEmb,EN-DE(V2),BootEA,0.8940895843041854,0.9998586747222076,0.8085571428571429,1,100K
48,RF,SimAndEmb,EN-DE(V2),BootEA,0.9520138322317948,0.9999056618606624,0.9085,1,100K
0,MLP,OnlyEmb,EN-DE(V2),RDGCN,0.8143238082419941,0.9902616665643732,0.6914714285714286,1,100K
3,MLP,SimAndEmb,EN-DE(V2),RDGCN,0.9263431013431012,0.9943315858453472,0.8670571428571429,1,100K
45,RF,OnlyEmb,EN-DE(V2),RDGCN,0.859217976943887,0.9960445273210148,0.7554428571428572,1,100K
48,RF,SimAndEmb,EN-DE(V2),RDGCN,0.9344944290223218,0.9992030576563391,0.8776571428571428,1,100K
0,MLP,OnlyEmb,EN-DE(V2),MultiKE,0.9732047469176796,0.9836280861495359,0.963,1,100K
3,MLP,SimAndEmb,EN-DE(V2),MultiKE,0.9883094687558344,0.9936036270178176,0.9830714285714286,1,100K
45,RF,OnlyEmb,EN-DE(V2),MultiKE,0.9685156150684352,0.9577338883146632,0.9795428571428572,1,100K
48,RF,SimAndEmb,EN-DE(V2),MultiKE,0.9811969268095432,0.9920278004905968,0.9706,1,100K
0,MLP,OnlyEmb,EN-DE(V2),BootEA,0.9333373956492595,0.9996736718444068,0.8752571428571428,2,100K
3,MLP,SimAndEmb,EN-DE(V2),BootEA,0.96808949680158,0.9998325519089082,0.9383,2,100K
45,RF,OnlyEmb,EN-DE(V2),BootEA,0.8913909277338339,0.9998756594489936,0.8041428571428572,2,100K
48,RF,SimAndEmb,EN-DE(V2),BootEA,0.9415775865979228,0.9999518288962396,0.8896428571428572,2,100K
0,MLP,OnlyEmb,EN-DE(V2),RDGCN,0.7509926362820775,0.9928133586979496,0.6039,2,100K
3,MLP,SimAndEmb,EN-DE(V2),RDGCN,0.9030662015467578,0.9951839556923924,0.8265571428571429,2,100K
45,RF,OnlyEmb,EN-DE(V2),RDGCN,0.8350532567939741,0.9957268339004509,0.7190285714285715,2,100K
48,RF,SimAndEmb,EN-DE(V2),RDGCN,0.9294640059308626,0.9994247300340232,0.8686571428571429,2,100K
0,MLP,OnlyEmb,EN-DE(V2),MultiKE,0.968981033868611,0.9864714850283448,0.9521,2,100K
3,MLP,SimAndEmb,EN-DE(V2),MultiKE,0.989990678999068,0.9937670937095148,0.9862428571428572,2,100K
45,RF,OnlyEmb,EN-DE(V2),MultiKE,0.9698342471263149,0.9582246887070012,0.9817285714285714,2,100K
48,RF,SimAndEmb,EN-DE(V2),MultiKE,0.98249915271959,0.9919480481661059,0.9732285714285714,2,100K
0,MLP,OnlyEmb,EN-DE(V2),BootEA,0.9304638037559474,0.9996389832455406,0.8702428571428571,3,100K
3,MLP,SimAndEmb,EN-DE(V2),BootEA,0.9618498309708796,0.9997380101097276,0.9267285714285716,3,100K
45,RF,OnlyEmb,EN-DE(V2),BootEA,0.8886843065983079,0.9997500089282526,0.7998285714285714,3,100K
48,RF,SimAndEmb,EN-DE(V2),BootEA,0.948097509672088,0.999809870870633,0.9014714285714286,3,100K
0,MLP,OnlyEmb,EN-DE(V2),RDGCN,0.7621679177043094,0.9923692110268338,0.6186571428571429,3,100K
3,MLP,SimAndEmb,EN-DE(V2),RDGCN,0.9065899011903836,0.9954211515462156,0.8323142857142857,3,100K
45,RF,OnlyEmb,EN-DE(V2),RDGCN,0.8314408444607239,0.9962892027771127,0.7134,3,100K
48,RF,SimAndEmb,EN-DE(V2),RDGCN,0.9303785385373154,0.9994421748617742,0.8702428571428571,3,100K
0,MLP,OnlyEmb,EN-DE(V2),MultiKE,0.9696956477482588,0.9873700731440078,0.9526428571428572,3,100K
3,MLP,SimAndEmb,EN-DE(V2),MultiKE,0.987889074276509,0.9946993395898506,0.9811714285714286,3,100K
45,RF,OnlyEmb,EN-DE(V2),MultiKE,0.9689780635133703,0.9585156195401496,0.9796714285714284,3,100K
48,RF,SimAndEmb,EN-DE(V2),MultiKE,0.9822507416577042,0.9927050962197808,0.9720142857142856,3,100K
0,MLP,OnlyEmb,EN-DE(V2),BootEA,0.937499051636496,0.9996440475034786,0.8826285714285714,4,100K
3,MLP,SimAndEmb,EN-DE(V2),BootEA,0.952399479252398,0.9998743205454488,0.9092285714285714,4,100K
45,RF,OnlyEmb,EN-DE(V2),BootEA,0.8894705117223439,0.9998216960273876,0.8010571428571429,4,100K
48,RF,SimAndEmb,EN-DE(V2),BootEA,0.9444536586101352,0.9998882610222521,0.8948428571428572,4,100K
0,MLP,OnlyEmb,EN-DE(V2),RDGCN,0.8075217494329915,0.9905738726019434,0.6815714285714286,4,100K
3,MLP,SimAndEmb,EN-DE(V2),RDGCN,0.9260352315126308,0.9961672588498488,0.8651285714285715,4,100K
45,RF,OnlyEmb,EN-DE(V2),RDGCN,0.8641977304322525,0.9951046087409724,0.7637285714285714,4,100K
48,RF,SimAndEmb,EN-DE(V2),RDGCN,0.9390823743185948,0.9989851804123712,0.8859571428571429,4,100K
0,MLP,OnlyEmb,EN-DE(V2),MultiKE,0.9657895697237328,0.9873740765614506,0.9451285714285714,4,100K
3,MLP,SimAndEmb,EN-DE(V2),MultiKE,0.9879774505292224,0.9946143154968728,0.9814285714285714,4,100K
45,RF,OnlyEmb,EN-DE(V2),MultiKE,0.9693721178223624,0.9585212910073599,0.9804714285714284,4,100K
48,RF,SimAndEmb,EN-DE(V2),MultiKE,0.9820201830488396,0.9932634839916414,0.9710285714285716,4,100K
0,MLP,OnlyEmb,EN-DE(V2),BootEA,0.9332957592005848,0.9995595144870792,0.8752714285714286,5,100K
3,MLP,SimAndEmb,EN-DE(V2),BootEA,0.9635013804487016,0.9997542280456522,0.9297857142857144,5,100K
45,RF,OnlyEmb,EN-DE(V2),BootEA,0.8881389846119642,0.999731865146044,0.7989571428571428,5,100K
48,RF,SimAndEmb,EN-DE(V2),BootEA,0.9402673286810674,0.9998873185023021,0.8873571428571428,5,100K
0,MLP,OnlyEmb,EN-DE(V2),RDGCN,0.7601188429562628,0.9926773666152394,0.6158428571428571,5,100K
3,MLP,SimAndEmb,EN-DE(V2),RDGCN,0.9131238447319778,0.9955142582505608,0.8433285714285714,5,100K
45,RF,OnlyEmb,EN-DE(V2),RDGCN,0.8429182568270428,0.9963366394512754,0.7304428571428572,5,100K
48,RF,SimAndEmb,EN-DE(V2),RDGCN,0.933508957598922,0.9993968145286188,0.8757714285714285,5,100K
0,MLP,OnlyEmb,EN-DE(V2),MultiKE,0.9715777975505836,0.9841288450547356,0.9593428571428572,5,100K
3,MLP,SimAndEmb,EN-DE(V2),MultiKE,0.9891087546097664,0.993542621580328,0.9847142857142858,5,100K
45,RF,OnlyEmb,EN-DE(V2),MultiKE,0.9682094997494868,0.9566721053145352,0.9800285714285716,5,100K
48,RF,SimAndEmb,EN-DE(V2),MultiKE,0.9822155900142016,0.9913849556878209,0.9732142857142856,5,100K
0,MLP,OnlyEmb,EN-FR(V1),BootEA,0.8783753483455587,0.9994168671185948,0.7834857142857143,1,100K
3,MLP,SimAndEmb,EN-FR(V1),BootEA,0.9330154111023928,0.9994940345035824,0.8748285714285714,1,100K
45,RF,OnlyEmb,EN-FR(V1),BootEA,0.8217596877050697,0.9995088207605092,0.6976857142857142,1,100K
48,RF,SimAndEmb,EN-FR(V1),BootEA,0.9093500303724124,0.9996062048419684,0.8340428571428572,1,100K
0,MLP,OnlyEmb,EN-FR(V1),RDGCN,0.8474100431727479,0.9883116635891188,0.7416714285714285,1,100K
3,MLP,SimAndEmb,EN-FR(V1),RDGCN,0.9352071766788196,0.993794810789956,0.8831428571428571,1,100K
45,RF,OnlyEmb,EN-FR(V1),RDGCN,0.8775531363400726,0.99333754626704,0.7859428571428572,1,100K
48,RF,SimAndEmb,EN-FR(V1),RDGCN,0.9347781484380344,0.9985388898810008,0.8786714285714285,1,100K
0,MLP,OnlyEmb,EN-FR(V1),MultiKE,0.9524665262413644,0.9830338411018882,0.9237428571428572,1,100K
3,MLP,SimAndEmb,EN-FR(V1),MultiKE,0.9774133573482846,0.9940761094368612,0.9613,1,100K
45,RF,OnlyEmb,EN-FR(V1),MultiKE,0.9414466973412882,0.9679488146795636,0.9163571428571428,1,100K
48,RF,SimAndEmb,EN-FR(V1),MultiKE,0.9617850844506098,0.9946431024220502,0.9310285714285714,1,100K
0,MLP,OnlyEmb,EN-FR(V1),BootEA,0.8658234408149383,0.9994018020712604,0.7637428571428572,2,100K
3,MLP,SimAndEmb,EN-FR(V1),BootEA,0.9016673725158032,0.999617431224568,0.8212,2,100K
45,RF,OnlyEmb,EN-FR(V1),BootEA,0.8113444593470399,0.99972804485168,0.6827,2,100K
48,RF,SimAndEmb,EN-FR(V1),BootEA,0.8938109719973143,0.9996642812969344,0.8082285714285714,2,100K
0,MLP,OnlyEmb,EN-FR(V1),RDGCN,0.8705390401576507,0.9909361151131618,0.7762285714285714,2,100K
3,MLP,SimAndEmb,EN-FR(V1),RDGCN,0.9566868799448596,0.982780698714955,0.9319428571428572,2,100K
45,RF,OnlyEmb,EN-FR(V1),RDGCN,0.8972911257780976,0.9912744488216186,0.8195857142857143,2,100K
48,RF,SimAndEmb,EN-FR(V1),RDGCN,0.9400294751162,0.9979940624247774,0.8884285714285715,2,100K
0,MLP,OnlyEmb,EN-FR(V1),MultiKE,0.9491314769330929,0.984287730927392,0.9164,2,100K
3,MLP,SimAndEmb,EN-FR(V1),MultiKE,0.9758390824673244,0.9945706995787099,0.9578,2,100K
45,RF,OnlyEmb,EN-FR(V1),MultiKE,0.9440334181534704,0.9728377845818048,0.9168857142857144,2,100K
48,RF,SimAndEmb,EN-FR(V1),MultiKE,0.9635006404687936,0.9939548588960784,0.9348571428571428,2,100K
0,MLP,OnlyEmb,EN-FR(V1),BootEA,0.8655461504191811,0.9994949022542324,0.7632571428571429,3,100K
3,MLP,SimAndEmb,EN-FR(V1),BootEA,0.9285151378357906,0.9996540305441606,0.8668285714285714,3,100K
45,RF,OnlyEmb,EN-FR(V1),BootEA,0.826589353197979,0.999635191828297,0.7046142857142857,3,100K
48,RF,SimAndEmb,EN-FR(V1),BootEA,0.9046408485407884,0.9997061009975278,0.8260857142857143,3,100K
0,MLP,OnlyEmb,EN-FR(V1),RDGCN,0.8452708907254363,0.991918103448276,0.7364,3,100K
3,MLP,SimAndEmb,EN-FR(V1),RDGCN,0.9437934190586224,0.9937908806521946,0.8985857142857143,3,100K
45,RF,OnlyEmb,EN-FR(V1),RDGCN,0.8943905518479889,0.9914460072674166,0.8146428571428571,3,100K
48,RF,SimAndEmb,EN-FR(V1),RDGCN,0.9388369717377324,0.9980854315823344,0.8862285714285715,3,100K
0,MLP,OnlyEmb,EN-FR(V1),MultiKE,0.9434396064584996,0.9879617904100808,0.9027571428571428,3,100K
3,MLP,SimAndEmb,EN-FR(V1),MultiKE,0.9774102285092492,0.9928960943257183,0.9624,3,100K
45,RF,OnlyEmb,EN-FR(V1),MultiKE,0.9446864589815864,0.9689119170984456,0.9216428571428572,3,100K
48,RF,SimAndEmb,EN-FR(V1),MultiKE,0.9632181877079836,0.9937412651151486,0.9345142857142856,3,100K
0,MLP,OnlyEmb,EN-FR(V1),BootEA,0.8603445609980387,0.9996028819424746,0.7551428571428571,4,100K
3,MLP,SimAndEmb,EN-FR(V1),BootEA,0.9195611585168268,0.9996645083369678,0.8513428571428572,4,100K
45,RF,OnlyEmb,EN-FR(V1),BootEA,0.8147383211586156,0.9997091875947736,0.6875285714285714,4,100K
48,RF,SimAndEmb,EN-FR(V1),BootEA,0.9025791333923716,0.9997222270446694,0.8226428571428571,4,100K
0,MLP,OnlyEmb,EN-FR(V1),RDGCN,0.8865831560702749,0.9883541190936236,0.8038142857142857,4,100K
3,MLP,SimAndEmb,EN-FR(V1),RDGCN,0.9516371595765274,0.9936720669175036,0.9130142857142856,4,100K
45,RF,OnlyEmb,EN-FR(V1),RDGCN,0.9034253388039291,0.9904920937840784,0.8304285714285714,4,100K
48,RF,SimAndEmb,EN-FR(V1),RDGCN,0.9407366568737776,0.9979490137640404,0.8897285714285714,4,100K
0,MLP,OnlyEmb,EN-FR(V1),MultiKE,0.9506700631299148,0.9838312829525484,0.9196714285714286,4,100K
3,MLP,SimAndEmb,EN-FR(V1),MultiKE,0.9752373181410868,0.9950790181823588,0.9561714285714286,4,100K
45,RF,OnlyEmb,EN-FR(V1),MultiKE,0.9429743755367485,0.9697601038694386,0.9176285714285716,4,100K
48,RF,SimAndEmb,EN-FR(V1),MultiKE,0.9615361916846176,0.9941271584599426,0.9310142857142856,4,100K
0,MLP,OnlyEmb,EN-FR(V1),BootEA,0.8596949784628413,0.9996023555698624,0.7541428571428571,5,100K
3,MLP,SimAndEmb,EN-FR(V1),BootEA,0.8685913751727147,0.999795383098644,0.7678285714285714,5,100K
45,RF,OnlyEmb,EN-FR(V1),BootEA,0.8201831616017794,0.9996303370094264,0.6953571428571429,5,100K
48,RF,SimAndEmb,EN-FR(V1),BootEA,0.9006594441827602,0.9997037295224817,0.8194714285714285,5,100K
0,MLP,OnlyEmb,EN-FR(V1),RDGCN,0.8777434951332783,0.9899017075620604,0.7884142857142857,5,100K
3,MLP,SimAndEmb,EN-FR(V1),RDGCN,0.9486406637022888,0.9928165406958586,0.9082285714285714,5,100K
45,RF,OnlyEmb,EN-FR(V1),RDGCN,0.8976038263751035,0.9908893260171859,0.8203714285714285,5,100K
48,RF,SimAndEmb,EN-FR(V1),RDGCN,0.9397774350600259,0.9980570364185241,0.8879285714285714,5,100K
0,MLP,OnlyEmb,EN-FR(V1),MultiKE,0.9466832910302652,0.9851255753606624,0.9111285714285714,5,100K
3,MLP,SimAndEmb,EN-FR(V1),MultiKE,0.9754978033267032,0.9954202786492796,0.9563571428571428,5,100K
45,RF,OnlyEmb,EN-FR(V1),MultiKE,0.9428239583639624,0.9711218123447816,0.9161285714285714,5,100K
48,RF,SimAndEmb,EN-FR(V1),MultiKE,0.9624057934712942,0.9935958867643256,0.9331142857142856,5,100K
0,MLP,OnlyEmb,EN-FR(V2),BootEA,0.9248979090546224,0.9995022894684452,0.8606571428571429,1,100K
3,MLP,SimAndEmb,EN-FR(V2),BootEA,0.9517056916157376,0.9975722833067068,0.9098714285714286,1,100K
45,RF,OnlyEmb,EN-FR(V2),BootEA,0.8747900847695954,0.9996510880543568,0.7776571428571428,1,100K
48,RF,SimAndEmb,EN-FR(V2),BootEA,0.93096261461061,0.9997540459442176,0.8710285714285714,1,100K
0,MLP,OnlyEmb,EN-FR(V2),RDGCN,0.7406651813276782,0.9911156876361982,0.5912571428571428,1,100K
3,MLP,SimAndEmb,EN-FR(V2),RDGCN,0.8878103445554556,0.9918009662517192,0.8035571428571429,1,100K
45,RF,OnlyEmb,EN-FR(V2),RDGCN,0.781766203522675,0.9978040503072112,0.6426285714285714,1,100K
48,RF,SimAndEmb,EN-FR(V2),RDGCN,0.9001939125587823,0.9992157136134688,0.8190285714285714,1,100K
0,MLP,OnlyEmb,EN-FR(V2),MultiKE,0.9677775758677084,0.9851424343322236,0.9510142857142856,1,100K
3,MLP,SimAndEmb,EN-FR(V2),MultiKE,0.9760824503167264,0.990628769823756,0.9619571428571428,1,100K
45,RF,OnlyEmb,EN-FR(V2),MultiKE,0.9673421443191651,0.9527926729572819,0.9823428571428572,1,100K
48,RF,SimAndEmb,EN-FR(V2),MultiKE,0.9761327007352142,0.9900815516861362,0.9625714285714284,1,100K
0,MLP,OnlyEmb,EN-FR(V2),BootEA,0.9295290215081706,0.9995561692474604,0.8686714285714285,2,100K
3,MLP,SimAndEmb,EN-FR(V2),BootEA,0.9388266995370436,0.9419454111421094,0.9357285714285716,2,100K
45,RF,OnlyEmb,EN-FR(V2),BootEA,0.8774340433377958,0.9997259823532636,0.7818,2,100K
48,RF,SimAndEmb,EN-FR(V2),BootEA,0.9261304374501504,0.99980129818519,0.8625714285714285,2,100K
0,MLP,OnlyEmb,EN-FR(V2),RDGCN,0.6632527769581481,0.9937252217563676,0.4977285714285714,2,100K
3,MLP,SimAndEmb,EN-FR(V2),RDGCN,0.8644278406248488,0.9931768457744652,0.7652285714285715,2,100K
45,RF,OnlyEmb,EN-FR(V2),RDGCN,0.7695454106577019,0.9979283811778632,0.6262285714285715,2,100K
48,RF,SimAndEmb,EN-FR(V2),RDGCN,0.8935484635250077,0.999116935412656,0.8081571428571429,2,100K
0,MLP,OnlyEmb,EN-FR(V2),MultiKE,0.9458703484078856,0.9896670672889321,0.9057857142857144,2,100K
3,MLP,SimAndEmb,EN-FR(V2),MultiKE,0.9713240758280028,0.9911237324927891,0.9523,2,100K
45,RF,OnlyEmb,EN-FR(V2),MultiKE,0.9659315535858746,0.9515071720601485,0.9808,2,100K
48,RF,SimAndEmb,EN-FR(V2),MultiKE,0.973592621595754,0.9885299487602331,0.9591,2,100K
0,MLP,OnlyEmb,EN-FR(V2),BootEA,0.9148258629372796,0.9995090154914078,0.8433714285714285,3,100K
3,MLP,SimAndEmb,EN-FR(V2),BootEA,0.968800951835368,0.9969315880165665,0.9422142857142856,3,100K
45,RF,OnlyEmb,EN-FR(V2),BootEA,0.8739325517441019,0.9996320959493764,0.7763142857142857,3,100K
48,RF,SimAndEmb,EN-FR(V2),BootEA,0.9310197413621998,0.9997540741712301,0.8711285714285715,3,100K
0,MLP,OnlyEmb,EN-FR(V2),RDGCN,0.7352856526118866,0.9925213675213675,0.5839428571428571,3,100K
3,MLP,SimAndEmb,EN-FR(V2),RDGCN,0.8912110204274191,0.9910985974607394,0.8096142857142857,3,100K
45,RF,OnlyEmb,EN-FR(V2),RDGCN,0.8038167353099178,0.9970384786241618,0.6733285714285714,3,100K
48,RF,SimAndEmb,EN-FR(V2),RDGCN,0.9092918976147474,0.9990762282742576,0.8343142857142857,3,100K
0,MLP,OnlyEmb,EN-FR(V2),MultiKE,0.9628783384962396,0.9878288831121996,0.9391571428571428,3,100K
3,MLP,SimAndEmb,EN-FR(V2),MultiKE,0.9785594251608044,0.9925355589514516,0.9649714285714286,3,100K
45,RF,OnlyEmb,EN-FR(V2),MultiKE,0.9702893436838392,0.9587866108786612,0.9820714285714286,3,100K
48,RF,SimAndEmb,EN-FR(V2),MultiKE,0.9737090428697937,0.989758876132574,0.9581714285714286,3,100K
0,MLP,OnlyEmb,EN-FR(V2),BootEA,0.9284304273975118,0.9995716498072424,0.8667428571428571,4,100K
3,MLP,SimAndEmb,EN-FR(V2),BootEA,0.9643686148114198,0.9992799583295032,0.9318142857142856,4,100K
45,RF,OnlyEmb,EN-FR(V2),BootEA,0.8755701162716002,0.9997066158134076,0.7788571428571428,4,100K
48,RF,SimAndEmb,EN-FR(V2),BootEA,0.9126869496342542,0.999812855149886,0.8395285714285714,4,100K
0,MLP,OnlyEmb,EN-FR(V2),RDGCN,0.7495862621229648,0.9937013446567586,0.6017571428571429,4,100K
3,MLP,SimAndEmb,EN-FR(V2),RDGCN,0.8998055533950376,0.9876045757213592,0.8263428571428572,4,100K
45,RF,OnlyEmb,EN-FR(V2),RDGCN,0.8163251527529284,0.9973603893425721,0.6909142857142857,4,100K
48,RF,SimAndEmb,EN-FR(V2),RDGCN,0.9139527495602716,0.9986284437069272,0.8425142857142857,4,100K
0,MLP,OnlyEmb,EN-FR(V2),MultiKE,0.9574555664995664,0.9861157375162766,0.9304142857142856,4,100K
3,MLP,SimAndEmb,EN-FR(V2),MultiKE,0.9636053119755014,0.9940161594070834,0.935,4,100K
45,RF,OnlyEmb,EN-FR(V2),MultiKE,0.9669156433303792,0.952301127704968,0.9819857142857142,4,100K
48,RF,SimAndEmb,EN-FR(V2),MultiKE,0.973075695592886,0.9883597571756941,0.9582571428571428,4,100K
